,name,address,sido,gungu
593,대전서구월평점,대전광역시서구월평중로24번길30,대전광역시,서구
594,대전서구탄방점,대전광역시서구문정로2번길51,대전광역시,서구
595,대전서구행복점,대전서구정림서로162-18,대전광역시,서구
596,대전유성구궁동어은점[B],대전유성구농대로8,대전광역시,유성구
597,대전유성구노은점,대전광역시유성구반석로12번길25,대전광역시,유성구
598,대전유성구봉명구암점,대전광역시유성구대학로34,대전광역시,유성구
599,대전유성구송강봉산점,대전광역시유성구봉산로32,대전광역시,유성구
600,대전유성구신성자운점,대전광역시유성구가정로43,대전광역시,유성구
601,대전유성구원내점,대전광역시유성구진잠로78번길56,대전광역시,유성구
602,대전유성구전민점,대전유성구전민로6번길27,대전광역시,유성구
603,대전유성구테크노점,대전유성구관들5길47,대전광역시,유성구
604,대전유성구학하덕명점,대전유성구학하남로3,대전광역시,유성구
605,대전중구문화점,대전중구보문산로171번길39,대전광역시,중구
606,대전중구부사점,대전광역시중구보문로92,대전광역시,중구
607,대전중구중촌목동점,대전광역시중구목동로8번길77,대전광역시,중구
608,대전중구태평점,대전중구태평로118-1,대전광역시,중구
609,부산강서구강서구청점,부산강서구대저로274번길35,부산광역시,강서구
610,부산강서구명지국제신도시점,부산강서구명지국제8로234정우빌딩2차115,부산광역시,강서구
611,부산강서구명지오션시티점,부산강서구명지오션시티9로58,부산광역시,강서구
612,부산금정구구서1점,부산금정구구서2동203-32,부산광역시,금정구
613,부산금정구남산점,부산금정구남산동188-6,부산광역시,금정구
614,부산금정구부곡1점,부산금정구부곡동19-9,부산광역시,금정구
615,부산금정구부곡행복점,부산금정구부곡로64,부산광역시,금정구
616,부산금정구부산대점,부산금정구장전동221-24,부산광역시,금정구
617,부산금정구서동점,부산금정구서동542-35,부산광역시,금정구
618,부산기장군기장점,부산기장군기장읍대라리413-4,부산광역시,기장군
619,부산기장군정관점,부산기장군정관면구연로42,부산광역시,기장군
620,부산남구감만점,부산남구석포로51,부산광역시,남구
621,부산남구대연못골점,부산남구진남로36번길58,부산광역시,남구
622,부산남구대연점,부산남구유엔로183번길35,부산광역시,남구
623,부산남구문현점,부산남구문현3동202-55번지,부산광역시,남구
624,부산남구용호점,부산남구용호동181-1현대비치상가1동103호,부산광역시,남구
625,부산남구용호행복점,부산남구동명로158번길104,부산광역시,남구
626,부산동구범일점,부산동구자성로116번길2,부산광역시,동구
627,부산동구초량점,부산광역시동구초량상로65,부산광역시,동구
628,부산동래구명장점,부산동래구명안로86번길30,부산광역시,동래구
629,부산동래구사직1점,부산동래구사직동45-33번지,부산광역시,동래구
630,부산동래구수민점,부산동래구명륜로75번길31,부산광역시,동래구
631,부산동래구안락1점,부산동래구연안로51번길81-3,부산광역시,동래구
632,부산동래구온천3동점,부산동래구충렬대로126번길19,부산광역시,동래구
633,부산동래구온천점,부산동래구차밭골로27,부산광역시,동래구
634,부산부산진구가야개금1점,부산부산진구냉정로262-1,부산광역시,부산진구
635,부산부산진구가야당감점,부산부산진구가야대로633,부산광역시,부산진구
636,부산부산진구당감부암1점,부산부산진구당감4동702-1,부산광역시,부산진구
637,부산부산진구범천점,부산부산진구신암로66판매시설동106호,부산광역시,부산진구
638,부산부산진구신개금점,부산부산진구개금3동380-1,부산광역시,부산진구
639,부산부산진구양정점,부산부산진구범전동63-6,부산광역시,부산진구
640,부산부산진구전포점,부산부산진구동성로35,부산광역시,부산진구
641,부산부산진구초읍연지점,부산부산진구초읍동207-18,부산광역시,부산진구
642,부산북구구포1점,부산북구시랑로32,부산광역시,북구
643,부산북구금곡점,부산북구금곡동67-12,부산광역시,북구
644,부산북구덕천점,부산북구덕천2길45,부산광역시,북구
645,부산북구만덕점,부산북구덕천로280,부산광역시,북구
646,부산북구화명2점,부산북구화명동2316-9번지102호,부산광역시,북구
647,부산사상구괘법점,부산사상구괘법동519-1강변동원아파트상가107동102호,부산광역시,사상구
648,부산사상구모덕점,부산광역시사상구사상로342번길12,부산광역시,사상구
649,부산사상구모라1점,부산사상구백양대로960-1,부산광역시,사상구
650,부산사상구신주례점,부산광역시사상구양지로42,부산광역시,사상구
651,부산사상구주례점,부산사상구주례로25,부산광역시,사상구
652,부산사상구학장엄궁점,부산사상구학장동574-57번지삼성2차아파트상가206호,부산광역시,사상구
653,부산사하구괴정1점,부산사하구괴정로235-1,부산광역시,사하구
654,부산사하구괴정행복점,부산사하구사리로4,부산광역시,사하구
655,부산사하구구평감천점,부산사하구구평동105-1,부산광역시,사하구
656,부산사하구다대1점,부산사하구윤공단로14번길33,부산광역시,사하구
657,부산사하구다대2점,부산사하구장림동426번지극동정립아파트상가301호,부산광역시,사하구
658,부산사하구당리점,부산사하구승학로40,부산광역시,사하구
659,부산사하구신평점,부산사하구다대로142번길16,부산광역시,사하구
660,부산사하구하단점[B],부산사하구하단동492-2대우프라자상가B105,부산광역시,사하구
661,부산서구대신점,부산서구망양로28,부산광역시,서구
662,부산서구부민충무점,부산서구토성동5가42-3,부산광역시,서구
663,부산수영구광안1점,부산수영구광안동165-6,부산광역시,수영구
664,부산수영구남천점,부산수영구남천동77-25,부산광역시,수영구
665,부산수영구망미점,부산수영구연수로302번길4,부산광역시,수영구
666,부산연제구거제점,부산연제구월드컵대로187번길23,부산광역시,연제구
667,부산연제구시청점,부산연제구중앙대로1038번길64상가101호,부산광역시,연제구
668,부산연제구연산로타리점,부산연제구거제천로230번길25,부산광역시,연제구
669,부산연제구연산토곡점,부산연제구과정로132번길32,부산광역시,연제구
670,부산영도구남항점,부산영도구남항로24-2,부산광역시,영도구
671,부산영도구동삼점,부산영도구동삼로59번길15,부산광역시,영도구
672,부산영도구청학점,부산영도구태종로332,부산광역시,영도구
673,부산중구중부산점,부산중구대청로25번길4,부산광역시,중구
674,부산해운대구반송1점,부산해운대구반송2동216-112번지,부산광역시,해운대구
675,부산해운대구반여2점,부산해운대구선수촌로153,부산광역시,해운대구
676,부산해운대구벡스코점,부산해운대구해운대로383번길25,부산광역시,해운대구
677,부산해운대구센텀점,부산해운대구재반로29,부산광역시,해운대구
678,부산해운대구송정점,부산해운대구송정해변로8-14,부산광역시,해운대구
679,부산해운대구우1점,부산해운대구해운대해변로141,부산광역시,해운대구
680,부산해운대구재송반여점,부산해운대구재송2로28번길6,부산광역시,해운대구
681,부산해운대구해운대신도시1호점,부산해운대구해운대로774번길30,부산광역시,해운대구
682,부산해운대구해운대중동점,부산해운대구좌동순환로468번가길20,부산광역시,해운대구
683,부산해운대구해운대행복점,부산해운대구좌동순환로99번길22,부산광역시,해운대구
684,서울강남구개포1점,서울특별시강남구개포로25길12,서울특별시,강남구
685,서울강남구논현1점,서울강남구강남대로126길38,서울특별시,강남구
686,서울강남구대치점,서울강남구삼성로417,서울특별시,강남구
687,서울강남구도곡점,서울강남구도곡로28길8,서울특별시,강남구
688,서울강남구세곡자곡점,서울강남구자곡로202,서울특별시,강남구
689,서울강남구수서점,서울강남구광평로51길22,서울특별시,강남구
690,서울강남구신사점,서울강남구논현로159길25,서울특별시,강남구
691,서울강남구역삼1점,서울강남구논현로67길48,서울특별시,강남구
692,서울강남구역삼충현점,서울강남구봉은사로26길28,서울특별시,강남구
693,서울강남구일원점,서울특별시강남구일원로5길54,서울특별시,강남구
694,서울강남구청담점,서울강남구삼성로145길14,서울특별시,강남구
695,서울강동구강일점,서울특별시강동구아리수로94길19,서울특별시,강동구
696,서울강동구길동1점,서울특별시강동구진황도로47길15,서울특별시,강동구
697,서울강동구길동2점,서울특별시강동구천호대로199길15,서울특별시,강동구
698,서울강동구둔촌점,서울특별시강동구천호대로182길41,서울특별시,강동구
699,서울강동구명일점[B],서울강동구동남로67길22,서울특별시,강동구
700,서울강동구성내1점,서울특별시강동구천호옛14길34,서울특별시,강동구
701,서울강동구암사2점,서울특별시강동구고덕로28길10-5,서울특별시,강동구
702,서울강동구천호1점,서울특별시강동구구천면로284,서울특별시,강동구
703,서울강동구천호2동점,서울특별시강동구올림픽로78길15-4,서울특별시,강동구
704,서울강북구미아점,서울특별시강북구도봉로34길39,서울특별시,강북구
705,서울강북구번동점,서울특별시강북구오현로31길129,서울특별시,강북구
706,서울강북구삼각산점,서울특별시강북구삼양로19길74,서울특별시,강북구
707,서울강북구수유2점,서울강북구삼각산로99,서울특별시,강북구
708,서울강북구수유점,서울특별시강북구삼양로68길12,서울특별시,강북구
709,서울강서구가양1점[B],서울강서구양천로443-32,서울특별시,강서구
710,서울강서구까치산점,서울강서구강서로12길40,서울특별시,강서구
711,서울강서구등촌2동점,서울강서구등촌로51가길47,서울특별시,강서구
712,서울강서구등촌3동점,서울강서구공항대로41길65,서울특별시,강서구
713,서울강서구방화1점,서울강서구양천로24가길3,서울특별시,강서구
714,서울강서구방화2점,서울강서구금낭화로26,서울특별시,강서구
715,서울강서구수명산파크점,서울특별시강서구강서로47길108,서울특별시,강서구
716,서울강서구염창점,서울강서구양천로637,서울특별시,강서구
717,서울강서구화곡1동점,서울강서구가로공원로76길95,서울특별시,강서구
718,서울강서구화곡남부시장점,서울강서구곰달래로53길50,서울특별시,강서구
719,서울강서구화곡본동점,서울강서구초록마을로2길54,서울특별시,강서구
720,서울관악구관악구청점,서울특별시관악구쑥고개로93,서울특별시,관악구
721,서울관악구난곡점,서울관악구미성3길8,서울특별시,관악구
722,서울관악구봉천점,서울관악구은천로9길14,서울특별시,관악구
723,서울관악구봉천중앙점,서울특별시관악구남부순환로231길16,서울특별시,관악구
724,서울관악구봉천현대점[B],서울관악구봉천로441,서울특별시,관악구
725,서울관악구신림2점,서울특별시관악구신림로158,서울특별시,관악구
726,서울관악구신림남부점,서울관악구남부순환로143길16,서울특별시,관악구
727,서울관악구신림점,서울특별시관악구문성로215,서울특별시,관악구
728,서울관악구인헌점,서울특별시관악구인헌길58,서울특별시,관악구
729,서울광진구구의3점,서울특별시광진구구의로4길44,서울특별시,광진구
730,서울광진구군자송정점,서울특별시광진구동일로52길15,서울특별시,광진구
731,서울광진구어린이대공원점,서울특별시광진구광나루로521,서울특별시,광진구
732,서울광진구자양2점,서울특별시광진구뚝섬로52가길6,서울특별시,광진구
733,서울광진구자양점,서울특별시광진구능동로10길109,서울특별시,광진구
734,서울광진구중곡1점,서울광진구면목로148,서울특별시,광진구
735,서울광진구중곡2점,서울특별시광진구동일로64길14,서울특별시,광진구
736,서울광진구화양점,서울특별시광진구아차산로21길43,서울특별시,광진구
737,서울구로구개봉점[B],서울구로구개봉로11길34,서울특별시,구로구
738,서울구로구고척1점,서울구로구경서로45,서울특별시,구로구
739,서울구로구고척스카이돔점,서울구로구경인로430B-5,서울특별시,구로구
740,서울구로구구로1점,서울구로구구로동로35길40,서울특별시,구로구
741,서울구로구구로시장점,서울구로구구로동로28길93,서울특별시,구로구
742,서울구로구구로테크노마트점,서울구로구새말로102,서울특별시,구로구
743,서울구로구근린공원점,서울구로구고척로27길115,서울특별시,구로구
744,서울구로구남구로점,서울구로구도림로12길24,서울특별시,구로구
745,서울구로구신도림점,서울구로구신도림로11길43,서울특별시,구로구
746,서울구로구오류1점,서울특별시구로구부일로953,서울특별시,구로구
747,서울금천구가산독산1동점,서울특별시금천구가산로3길55,서울특별시,금천구
748,서울금천구금천점,서울금천구은행나무로22,서울특별시,금천구
749,서울금천구독산점,서울금천구남부순환로126길69,서울특별시,금천구
750,서울금천구시흥2점,서울특별시금천구금하로756,서울특별시,금천구
751,서울노원구공릉점,서울특별시노원구공릉로42길21,서울특별시,노원구
752,서울노원구상계1점,서울특별시노원구동일로237다길7,서울특별시,노원구
753,서울노원구상계2점,서울특별시노원구상계로9가길17,서울특별시,노원구
754,서울노원구상계마들점,서울특별시노원구한글비석로54길116,서울특별시,노원구
755,서울노원구상계중앙점,서울노원구덕릉로459-37상계주공1단지가상,서울특별시,노원구
756,서울노원구중계2동점,서울노원구동일로207길18,서울특별시,노원구
757,서울노원구중계4동점,서울노원구덕릉로89길9,서울특별시,노원구
758,서울노원구하계1점,서울특별시노원구공릉로59가길28,서울특별시,노원구
759,서울도봉구도봉1점,서울특별시도봉구마들로724,서울특별시,도봉구
760,서울도봉구도봉산역점,서울도봉구도봉산3길37,서울특별시,도봉구
761,서울도봉구방학1점,서울특별시도봉구도당로27길20,서울특별시,도봉구
762,서울도봉구방학2점,서울특별시도봉구방학로117,서울특별시,도봉구
763,서울도봉구신창점,서울특별시도봉구덕릉로60길161,서울특별시,도봉구
764,서울도봉구쌍문점,서울도봉구노해로38길7,서울특별시,도봉구
765,서울도봉구창동점,서울도봉구덕릉로59마길40,서울특별시,도봉구
766,서울동대문구신이문점,서울특별시동대문구한천로421-1,서울특별시,동대문구
767,서울동대문구용두1호점,서울특별시동대문구정릉천동로58,서울특별시,동대문구
768,서울동대문구장안점,서울특별시동대문구장한로14길68,서울특별시,동대문구
769,서울동대문구전농2점,서울특별시동대문구답십리로23길9,서울특별시,동대문구
770,서울동대문구전농점,서울동대문구답십리로51길35,서울특별시,동대문구
771,서울동대문구청량리점,서울특별시동대문구홍릉로50,서울특별시,동대문구
772,서울동대문구회기점,서울동대문구회기로25길17-9,서울특별시,동대문구
773,서울동대문구휘경1점,서울특별시동대문구한천로244-11,서울특별시,동대문구
774,서울동작구노량진점,서울특별시동작구만양로8길50,서울특별시,동작구
775,서울동작구대방점,서울특별시동작구등용로127,서울특별시,동작구
776,서울동작구사당이수점,서울동작구사당로27길64,서울특별시,동작구
777,서울동작구상도1점,서울특별시동작구상도로50길9,서울특별시,동작구
778,서울동작구상도2호점,서울특별시동작구성대로10길3,서울특별시,동작구
779,서울동작구신대방점,서울특별시동작구여의대방로28,서울특별시,동작구
780,서울동작구중대점,서울동작구흑석로7길6-1,서울특별시,동작구
781,서울동작구총신대점,서울특별시동작구솔밭로106,서울특별시,동작구
782,서울마포구공덕점,서울마포구만리재로86,서울특별시,마포구
783,서울마포구광흥창역점,서울특별시마포구독막로156,서울특별시,마포구
784,서울마포구마포역점,서울마포구새창로52현대아파트상가제12동,서울특별시,마포구
785,서울마포구망원점,서울특별시마포구포은로68,서울특별시,마포구
786,서울마포구상암점[B],서울특별시마포구월드컵북로47길46,서울특별시,마포구
787,서울마포구서교점,서울특별시마포구월드컵북로7길11,서울특별시,마포구
788,서울마포구성산점,서울특별시마포구월드컵북로27길19,서울특별시,마포구
789,서울마포구염리점,서울마포구마포대로11길921층,서울특별시,마포구
790,서울마포구홍대역점,서울특별시마포구동교로192,서울특별시,마포구
791,서울서대문구남가좌점,서울특별시서대문구증가로10길5,서울특별시,서대문구
792,서울서대문구북가좌2점,서울서대문구증가로211,서울특별시,서대문구
793,서울서대문구연대점,서울서대문구연세로7안길7,서울특별시,서대문구
794,서울서대문구연희점,서울특별시서대문구연희로90,서울특별시,서대문구
795,서울서대문구이대역점,서울특별시서대문구연세로2길84,서울특별시,서대문구
796,서울서대문구홍은1점,서울서대문구간호대로16,서울특별시,서대문구
797,서울서대문구홍제1점,서울특별시서대문구통일로39나길47,서울특별시,서대문구
798,서울서초구반포1점,서울특별시서초구반포대로316,서울특별시,서초구
799,서울서초구반포2점,서울서초구강남대로85길21-8,서울특별시,서초구
800,서울서초구방배1호점,서울특별시서초구방배로27길18-4,서울특별시,서초구
801,서울서초구방배본동점,서울서초구방배중앙로25길24,서울특별시,서초구
802,서울서초구서초1호점,서울서초구효령로77길18,서울특별시,서초구
803,서울서초구서초2점,서울서초구효령로46길14,서울특별시,서초구
804,서울서초구서초중앙점,서울서초구서초중앙로24길55111호,서울특별시,서초구
805,서울서초구양재점,서울특별시서초구동산로46,서울특별시,서초구
806,서울서초구우면점,서울특별시서초구형촌길15,서울특별시,서초구
807,서울서초구잠원점,서울특별시서초구나루터로68,서울특별시,서초구
808,서울성동구금호점,서울특별시성동구독서당로315-4,서울특별시,성동구
809,서울성동구성수2가점,서울성동구성덕정길27,서울특별시,성동구
810,서울성동구한양점,서울특별시성동구마조로59,서울특별시,성동구
811,서울성동구행당1점,서울특별시성동구왕십리로21길25,서울특별시,성동구
812,서울성북구길음점,서울특별시성북구삼양로12길5,서울특별시,성북구
813,서울성북구동소문점,서울특별시성북구아리랑로5길39,서울특별시,성북구
814,서울성북구보문점,서울특별시성북구보문로47,서울특별시,성북구
815,서울성북구석관점[B],서울특별시성북구한천로76길20,서울특별시,성북구
816,서울성북구성신여대점[B],서울성북구보문로26길83-191층,서울특별시,성북구
817,서울성북구월곡점,서울특별시성북구오패산로46,서울특별시,성북구
818,서울성북구장위2동점,서울특별시성북구돌곶이로27길59-3,서울특별시,성북구
819,서울성북구정릉점,서울특별시성북구보국문로90,서울특별시,성북구
820,서울성북구종암점[B],서울성북구종암로19길37,서울특별시,성북구
821,서울송파구가락2점,서울특별시송파구송이로19길5,서울특별시,송파구
822,서울송파구가락점,서울특별시송파구오금로44길20,서울특별시,송파구
823,서울송파구거여점,서울특별시송파구성내천로136,서울특별시,송파구
824,서울송파구문정장지점,서울특별시송파구새말로147,서울특별시,송파구
825,서울송파구삼전점,서울특별시송파구백제고분로27길17,서울특별시,송파구
826,서울송파구석촌점,서울특별시송파구가락로55,서울특별시,송파구
827,서울송파구송파방이2점,서울송파구가락로36길15,서울특별시,송파구
828,서울송파구오금점[B],서울특별시송파구마천로184,서울특별시,송파구
829,서울송파구위례점,서울송파구위례광장로193,서울특별시,송파구
830,서울송파구잠실1점,서울송파구올림픽로35가길11,서울특별시,송파구
831,서울송파구잠실본점,서울특별시송파구백제고분로7길24-27,서울특별시,송파구
832,서울송파구잠실새내역점,서울특별시송파구올림픽로119,서울특별시,송파구
833,서울송파구풍납점,서울송파구풍성로26길51,서울특별시,송파구
834,서울양천구목4동점,서울양천구목동중앙서로23,서울특별시,양천구
835,서울양천구신월1동점,서울양천구가로공원로148,서울특별시,양천구
836,서울양천구신월2점,서울양천구오목로77,서울특별시,양천구
837,서울양천구신월점,서울특별시양천구신월로99,서울특별시,양천구
838,서울양천구신정1동점,서울양천구은행정로16-1,서울특별시,양천구
839,서울양천구신정점,서울양천구신목로12길17,서울특별시,양천구
840,서울양천구양천구청점,서울양천구목동남로2길15,서울특별시,양천구
841,서울양천구화곡3동점,서울양천구월정로42길9,서울특별시,양천구
842,서울영등포구대림3점,서울특별시영등포구도림로53길34-1,서울특별시,영등포구
843,서울영등포구대림점[B],서울영등포구디지털로398,서울특별시,영등포구
844,서울영등포구문래점,서울특별시영등포구도림로143길32,서울특별시,영등포구
845,서울영등포구신길점,서울특별시영등포구가마산로404,서울특별시,영등포구
846,서울영등포구신풍역점,서울특별시영등포구대방천로222-1,서울특별시,영등포구
847,서울영등포구양평점,서울특별시영등포구영등포로11길16,서울특별시,영등포구
848,서울영등포구여의도2호점,서울특별시영등포구국제금융로7길32,서울특별시,영등포구
849,서울영등포구여의도점,서울특별시영등포구의사당대로108,서울특별시,영등포구
850,서울영등포구영등포점,서울특별시영등포구영신로9길3-1,서울특별시,영등포구
851,서울영등포구영등포푸르지오점,서울특별시영등포구양산로177,서울특별시,영등포구
852,서울용산구보광점,서울용산구보광로52-1,서울특별시,용산구
853,서울용산구숙대점,서울특별시용산구청파로333,서울특별시,용산구
854,서울용산구원효점,서울특별시용산구새창로14길22,서울특별시,용산구
855,서울용산구이촌점,서울특별시용산구이촌로46,서울특별시,용산구
856,서울은평구갈현1점,서울은평구연서로29길30-5,서울특별시,은평구
857,서울은평구구산점,서울은평구갈현로123,서울특별시,은평구
858,서울은평구녹번점,서울특별시은평구은평로20길8,서울특별시,은평구
859,서울은평구대조점,서울은평구통일로73길28-1,서울특별시,은평구
860,서울은평구불광점,서울특별시은평구불광로197,서울특별시,은평구
861,서울은평구신사점,서울특별시은평구증산로17길8-1,서울특별시,은평구
862,서울은평구역촌점,서울특별시은평구역말로7길3-2,서울특별시,은평구
863,서울은평구응암점,서울특별시은평구응암로286,서울특별시,은평구
864,서울종로구광화문점[B],서울종로구사직로8길20,서울특별시,종로구
865,서울종로구독립문점,서울종로구통일로262,서울특별시,종로구
866,서울종로구종로점,서울종로구수표로26길12파고다빌딩1층,서울특별시,종로구
867,서울종로구창신점[B],서울특별시종로구지봉로62,서울특별시,종로구
868,서울종로구혜화점,서울특별시종로구명륜길5,서울특별시,종로구
869,서울중구신당2점,서울중구청구로17길77,서울특별시,중구
870,서울중구을지로점,서울중구퇴계로51길19,서울특별시,중구
871,서울중구중림점,서울특별시중구중림로10,서울특별시,중구
872,서울중랑구망우점,서울특별시중랑구용마산로493,서울특별시,중랑구
873,서울중랑구면목1동점,서울중랑구사가정로49길43,서울특별시,중랑구
874,서울중랑구면목2점,서울특별시중랑구망우로30길34,서울특별시,중랑구
875,서울중랑구면목3점,서울중랑구용마산로89길16,서울특별시,중랑구
876,서울중랑구묵2동점,서울특별시중랑구동일로163길36,서울특별시,중랑구
